"datetime","airTemperature_degF","lakeElevation_ft","outflow_cfs","precipitation_in"
2020-06-17 08:00:00,"53.6","1092.92","35","0"
2020-06-17 09:00:00,"63.8","1092.92","35","0"
2020-06-17 10:00:00,"67.9","1092.92","35","0"
2020-06-17 11:00:00,"72.4","1092.92","35","0"
2020-06-17 12:00:00,"75.7","1092.91","36","0"
2020-06-17 13:00:00,"78.5","1092.91","36","0"
2020-06-17 14:00:00,"78.9","1092.91","36","0"
2020-06-17 15:00:00,"80.7","1092.92","37","0"
2020-06-17 16:00:00,"82","1092.92","37","0"
2020-06-17 17:00:00,"82.5","1092.92","37","0"
2020-06-17 18:00:00,"83.3","1092.91","37","0"
2020-06-17 19:00:00,"83.8","1092.92","37","0"
2020-06-17 20:00:00,"80.5","1092.91","37","0"
2020-06-17 21:00:00,"77.6","1092.91","37","0"
2020-06-17 22:00:00,"69","1092.91","36","0"
2020-06-17 23:00:00,"64.3","1092.91","36","0"
2020-06-18 00:00:00,"61.1","1092.9","36","0"
2020-06-18 01:00:00,"58.7","1092.91","35","0"
2020-06-18 02:00:00,"57.6","1092.91","35","0"
2020-06-18 03:00:00,"57.8","1092.9","35","0"
2020-06-18 04:00:00,"57.2","1092.91","35","0"
2020-06-18 05:00:00,"55.5","1092.91","35","0"
2020-06-18 06:00:00,"53.3","1092.9","35","0"
2020-06-18 07:00:00,"54.7","1092.9","35","0"
2020-06-18 08:00:00,"58.7","1092.9","35","0"
2020-06-18 09:00:00,"66.7","1092.89","35","0"
2020-06-18 10:00:00,"71.5","1092.89","35","0"
2020-06-18 11:00:00,"76.6","1092.89","35","0"
2020-06-18 12:00:00,"80.2","1092.89","35","0"
2020-06-18 13:00:00,"80.8","1092.89","35","0"
2020-06-18 14:00:00,"82.4","1092.9","36","0"
2020-06-18 15:00:00,"84.6","1092.9","36","0"
2020-06-18 16:00:00,"87.4","1092.9","36","0"
2020-06-18 17:00:00,"87.9","1092.9","37","0"
2020-06-18 18:00:00,"87.7","1092.9","37","0"
2020-06-18 19:00:00,"86.5","1092.91","37","0"
2020-06-18 20:00:00,"82.5","1092.89","36","0"
2020-06-18 21:00:00,"79.2","1092.9","36","0"
2020-06-18 22:00:00,"75.1","1092.89","35","0"
2020-06-18 23:00:00,"72.1","1092.89","35","0"
2020-06-19 00:00:00,"70.4","1092.89","35","0"
2020-06-19 01:00:00,"68.6","1092.89","35","0"
2020-06-19 02:00:00,"66.7","1092.89","35","0"
2020-06-19 03:00:00,"65.2","1092.89","35","0"
2020-06-19 04:00:00,"67.5","1092.89","35","0"
2020-06-19 05:00:00,"65","1092.89","35","0"
2020-06-19 06:00:00,"63.5","1092.89","35","0"
2020-06-19 07:00:00,"65.4","1092.87","35","0"
2020-06-19 08:00:00,"66.7","1092.88","35","0"
2020-06-19 09:00:00,"71.4","1092.88","34","0"
2020-06-19 10:00:00,"74.5","1092.88","34","0"
2020-06-19 11:00:00,"78.2","1092.87","35","0"
2020-06-19 12:00:00,"80","1092.86","35","0"
2020-06-19 13:00:00,"83.1","1092.87","35","0"
2020-06-19 14:00:00,"84.5","1092.88","36","0"
2020-06-19 15:00:00,"84.4","1092.87","36","0"
2020-06-19 16:00:00,"88.2","1092.87","36","0"
2020-06-19 17:00:00,"87.8","1092.87","36","0"
2020-06-19 18:00:00,"87.8","1092.87","35","0"
2020-06-19 19:00:00,"84.5","1092.86","35","0"
2020-06-19 20:00:00,"82.2","1092.87","34","0"
2020-06-19 21:00:00,"79.1","1092.87","34","0"
2020-06-19 22:00:00,"75.2","1092.85","34","0"
2020-06-19 23:00:00,"71.4","1092.87","34","0"
2020-06-20 00:00:00,"70.4","1092.87","34","0"
2020-06-20 01:00:00,"67.8","1092.87","34","0"
2020-06-20 02:00:00,"66.1","1092.87","34","0"
2020-06-20 03:00:00,"65.4","1092.86","34","0"
2020-06-20 04:00:00,"64.4","1092.87","34","0"
2020-06-20 05:00:00,"63","1092.86","35","0"
2020-06-20 06:00:00,"62.2","1092.86","35","0"
2020-06-20 07:00:00,"62.4","1092.86","34","0"
2020-06-20 08:00:00,"67.7","1092.86","34","0"
2020-06-20 09:00:00,"73.7","1092.86","35","0"
2020-06-20 10:00:00,"76.2","1092.86","35","0"
2020-06-20 11:00:00,"79.3","1092.85","35","0"
2020-06-20 12:00:00,"82.6","1092.87","35","0"
2020-06-20 13:00:00,"84.3","1092.87","35","0"
2020-06-20 14:00:00,"85.8","1092.88","36","0"
2020-06-20 15:00:00,"84.9","1092.86","36","0"
2020-06-20 16:00:00,"78.3","1092.87","36","0"
2020-06-20 17:00:00,"68","1092.82","50","0.2"
2020-06-20 18:00:00,"69.2","1092.84","39","0"
2020-06-20 19:00:00,"71.9","1092.84","37","0"
2020-06-20 20:00:00,"72.9","1092.85","36","0"
2020-06-20 21:00:00,"71.9","1092.86","36","0"
2020-06-20 22:00:00,"68.9","1092.87","36","0"
2020-06-20 23:00:00,"67.4","1092.86","36","0"
2020-06-21 00:00:00,"66.2","1092.86",NA,"0"
2020-06-21 01:00:00,"65.4","1092.86",NA,"0"
2020-06-21 02:00:00,"65.686364","1092.85",NA,"0.005455"
2020-06-21 03:00:00,"65.972727","1092.85",NA,"0.005455"
2020-06-21 04:00:00,"66.259091","1092.84",NA,"0.005455"
2020-06-21 05:00:00,"66.545455","1092.85",NA,"0.005455"
2020-06-21 06:00:00,"66.831818","1092.84",NA,"0.005455"
2020-06-21 07:00:00,"67.118182","1092.85",NA,"0.005455"
2020-06-21 08:00:00,"67.404545","1092.85",NA,"0.005455"
2020-06-21 09:00:00,"67.690909","1092.86",NA,"0.005455"
2020-06-21 10:00:00,"67.977273","1092.858571",NA,"0.005455"
2020-06-21 11:00:00,"68.263636","1092.857143",NA,"0.005455"
2020-06-21 12:00:00,"68.55","1092.855714",NA,"0.005455"
2020-06-21 13:00:00,"68.836364","1092.854286",NA,"0.005455"
2020-06-21 14:00:00,"69.122727","1092.852857",NA,"0.005455"
2020-06-21 15:00:00,"69.409091","1092.851429",NA,"0.005455"
2020-06-21 16:00:00,"69.695455","1092.85",NA,"0.005455"
2020-06-21 17:00:00,"69.981818","1092.848571",NA,"0.005455"
2020-06-21 18:00:00,"70.268182","1092.847143",NA,"0.005455"
2020-06-21 19:00:00,"70.554545","1092.845714",NA,"0.005455"
2020-06-21 20:00:00,"70.840909","1092.844286",NA,"0.005455"
2020-06-21 21:00:00,"71.127273","1092.842857",NA,"0.005455"
2020-06-21 22:00:00,"71.413636","1092.841429",NA,"0.005455"
2020-06-21 23:00:00,"71.7","1092.84",NA,"0.005455"
2020-06-22 00:00:00,"72.1","1092.84","36","0"
2020-06-22 01:00:00,"71.3","1092.84","36","0"
2020-06-22 02:00:00,"69.6","1092.83","36","0"
2020-06-22 03:00:00,"69","1092.84","35","0"
2020-06-22 04:00:00,"68.2","1092.84","35","0"
2020-06-22 05:00:00,"67.3","1092.83","35","0"
2020-06-22 06:00:00,"66.3","1092.84","35","0"
2020-06-22 07:00:00,"65.9","1092.84","35","0"
2020-06-22 08:00:00,"65.5","1092.85","35","0"
2020-06-22 09:00:00,"66.2","1092.84","35","0"
2020-06-22 10:00:00,"67.2","1092.85","25","0"
2020-06-22 11:00:00,"70.1","1092.85","30","0"
2020-06-22 12:00:00,"72.7","1092.86","30","0"
2020-06-22 13:00:00,"73.9","1092.84","31","0"
2020-06-22 14:00:00,"76.4","1092.85","31","0"
2020-06-22 15:00:00,"80","1092.84","32","0"
2020-06-22 16:00:00,"79.1","1092.85","32","0"
2020-06-22 17:00:00,"78","1092.85","31","0"
2020-06-22 18:00:00,"79.9","1092.84","31","0"
2020-06-22 19:00:00,"80.9","1092.83","31","0"
2020-06-22 20:00:00,"79.3","1092.83","31","0"
2020-06-22 21:00:00,"77.5","1092.84","31","0"
2020-06-22 22:00:00,"74.8","1092.85","31","0"
2020-06-22 23:00:00,"73.9","1092.84","30","0"
2020-06-23 00:00:00,"72.7","1092.84","30","0"
2020-06-23 01:00:00,"70.9","1092.83","30","0"
2020-06-23 02:00:00,"68.9","1092.82","30","0"
2020-06-23 03:00:00,"68","1092.82","30","0"
2020-06-23 04:00:00,"67.2","1092.83","30","0"
2020-06-23 05:00:00,"67.7","1092.83","30","0"
2020-06-23 06:00:00,"67.2","1092.83","30","0"
2020-06-23 07:00:00,"67.3","1092.83","30","0"
2020-06-23 08:00:00,"67.5","1092.83","30","0"
2020-06-23 09:00:00,"69.3","1092.83","30","0"
2020-06-23 10:00:00,"70.8","1092.83","30","0"
2020-06-23 11:00:00,"74.3","1092.83","24","0"
2020-06-23 12:00:00,"78.2","1092.83","23","0"
2020-06-23 13:00:00,"83.5","1092.83","23","0"
2020-06-23 14:00:00,"87.7","1092.82","23","0"
2020-06-23 15:00:00,"88.6","1092.82","24","0"
2020-06-23 16:00:00,"87","1092.83","24","0"
2020-06-23 17:00:00,"86.7","1092.83","23","0"
2020-06-23 18:00:00,"85.5","1092.83","23","0"
2020-06-23 19:00:00,"85.1","1092.83","23","0"
2020-06-23 20:00:00,"81.9","1092.83","22","0"
2020-06-23 21:00:00,"80","1092.82","22","0"
2020-06-23 22:00:00,"77.9","1092.82","22","0"
2020-06-23 23:00:00,"76.2","1092.81","22","0"
2020-06-24 00:00:00,"74.5","1092.82","21","0"
2020-06-24 01:00:00,"72.5","1092.81","21","0"
2020-06-24 02:00:00,"70.5","1092.8","21","0"
2020-06-24 03:00:00,"68.8","1092.82","21","0"
2020-06-24 04:00:00,"68.2","1092.81","21","0"
2020-06-24 05:00:00,"68","1092.82","21","0"
2020-06-24 06:00:00,"67.6","1092.83","21","0"
2020-06-24 07:00:00,"68.4","1092.81","21","0"
2020-06-24 08:00:00,"68.5","1092.81","21","0"
2020-06-24 09:00:00,"69.4","1092.8","21","0"
2020-06-24 10:00:00,"71","1092.82","21","0"
2020-06-24 11:00:00,"72.1","1092.82","21","0"
2020-06-24 12:00:00,"74.6","1092.82","21","0"
2020-06-24 13:00:00,"74.9","1092.82","22","0"
2020-06-24 14:00:00,"70.6","1092.81","22","0.01"
2020-06-24 15:00:00,"77.2","1092.8","22","0"
2020-06-24 16:00:00,"78.8","1092.8","22","0"
2020-06-24 17:00:00,"80","1092.83","22","0"
2020-06-24 18:00:00,"80.5","1092.8","22","0"
2020-06-24 19:00:00,"78.9","1092.81","22","0"
2020-06-24 20:00:00,"75.1","1092.81","21","0"
2020-06-24 21:00:00,"71.8","1092.8","21","0"
2020-06-24 22:00:00,"67.4","1092.79","21","0"
2020-06-24 23:00:00,"63.5","1092.8","20","0"
2020-06-25 00:00:00,"61.7","1092.8","19","0"
2020-06-25 01:00:00,"60.7","1092.79","19","0"
2020-06-25 02:00:00,"58.3","1092.79","18","0"
2020-06-25 03:00:00,"56.8","1092.8","18","0"
2020-06-25 04:00:00,"55.5","1092.8","18","0"
2020-06-25 05:00:00,"54.3","1092.79","18","0"
2020-06-25 06:00:00,"53.2","1092.79","18","0"
2020-06-25 07:00:00,"54.7","1092.79","18","0"
2020-06-25 08:00:00,"58.4","1092.79","18","0"
2020-06-25 09:00:00,"65.5","1092.79","18","0"
2020-06-25 10:00:00,"69.8","1092.79","18","0"
2020-06-25 11:00:00,"71.9","1092.81","19","0"
2020-06-25 12:00:00,"73.8","1092.78","19","0"
2020-06-25 13:00:00,"76","1092.78","20","0"
2020-06-25 14:00:00,"75.9","1092.77","20","0"
2020-06-25 15:00:00,"77.8","1092.77","21","0"
2020-06-25 16:00:00,"79.2","1092.77","21","0"
2020-06-25 17:00:00,"81","1092.75","21","0"
2020-06-25 18:00:00,"79.5","1092.78","21","0"
2020-06-25 19:00:00,"78.2","1092.76","20","0"
2020-06-25 20:00:00,"75.2","1092.77","19","0"
2020-06-25 21:00:00,"72.4","1092.77","19","0"
2020-06-25 22:00:00,"66.8","1092.77","18","0"
2020-06-25 23:00:00,"64.1","1092.77","17","0"
2020-06-26 00:00:00,"64.4","1092.76","16","0"
2020-06-26 01:00:00,"63.2","1092.76","16","0"
2020-06-26 02:00:00,"65.9","1092.76","16","0"
2020-06-26 03:00:00,"63.1","1092.75","16","0"
2020-06-26 04:00:00,"60.8","1092.76","17","0"
2020-06-26 05:00:00,"59.2","1092.76","17","0"
2020-06-26 06:00:00,"57.5","1092.76","17","0"
2020-06-26 07:00:00,"57.7","1092.76","17","0"
2020-06-26 08:00:00,"64.2","1092.76","17","0"
2020-06-26 09:00:00,"65.9","1092.76","17","0"
2020-06-26 10:00:00,"69.2","1092.76","18","0"
2020-06-26 11:00:00,"73","1092.75","18","0"
2020-06-26 12:00:00,"76","1092.75","19","0"
2020-06-26 13:00:00,"77.3","1092.75","19","0"
2020-06-26 14:00:00,"76.8","1092.76","20","0"
2020-06-26 15:00:00,"77.3","1092.76","20","0"
2020-06-26 16:00:00,"82","1092.76","20","0"
2020-06-26 17:00:00,"79.8","1092.75","20","0"
2020-06-26 18:00:00,"80.6","1092.75","20","0"
2020-06-26 19:00:00,"80.3","1092.75","20","0"
2020-06-26 20:00:00,"72","1092.74","19","0"
2020-06-26 21:00:00,"69.7","1092.74","19","0"
2020-06-26 22:00:00,"64.9","1092.73","19","0"
2020-06-26 23:00:00,"62.7","1092.75","19","0"
2020-06-27 00:00:00,"61","1092.76","18","0"
2020-06-27 01:00:00,"59.1","1092.75","18","0"
2020-06-27 02:00:00,"57.3","1092.74","18","0"
2020-06-27 03:00:00,"55.9","1092.74","18","0"
2020-06-27 04:00:00,"55.3","1092.74","18","0"
2020-06-27 05:00:00,"54.3","1092.74","18","0"
2020-06-27 06:00:00,"53.7","1092.73","18","0"
2020-06-27 07:00:00,"54.2","1092.74","18","0"
2020-06-27 08:00:00,"59.6","1092.74","18","0"
2020-06-27 09:00:00,"66.3","1092.74","18","0"
2020-06-27 10:00:00,"70.1","1092.74","18","0"
2020-06-27 11:00:00,"70.5","1092.74","18","0"
2020-06-27 12:00:00,"72.6","1092.73","19","0"
2020-06-27 13:00:00,"73.9","1092.73","19","0"
2020-06-27 14:00:00,"74","1092.74","19","0"
2020-06-27 15:00:00,"75","1092.71","19","0"
2020-06-27 16:00:00,"74","1092.74","19","0"
2020-06-27 17:00:00,"71.9","1092.73","19","0"
2020-06-27 18:00:00,"70.1","1092.73","19","0"
2020-06-27 19:00:00,"70.7","1092.72","19","0"
2020-06-27 20:00:00,"69.6","1092.73","18","0"
2020-06-27 21:00:00,"68.8","1092.74","18","0"
2020-06-27 22:00:00,"67.2","1092.73","18","0"
2020-06-27 23:00:00,"66.1","1092.74","18","0"
2020-06-28 00:00:00,"64.8","1092.73","18","0"
2020-06-28 01:00:00,"61.4","1092.73","18","0"
2020-06-28 02:00:00,"60.5","1092.73","18","0"
2020-06-28 03:00:00,"60.1","1092.71","18","0"
2020-06-28 04:00:00,"58.8","1092.73","18","0"
2020-06-28 05:00:00,"58.8","1092.73","18","0"
2020-06-28 06:00:00,"58.2","1092.72","18","0"
2020-06-28 07:00:00,"58.6","1092.7","18","0"
2020-06-28 08:00:00,"63.6","1092.7","18","0"
2020-06-28 09:00:00,"70.8","1092.72","18","0"
2020-06-28 10:00:00,"71.8","1092.73","18","0"
2020-06-28 11:00:00,"71.709091","1092.728182","18","0.000909"
2020-06-28 12:00:00,"71.618182","1092.726364","19","0.000909"
2020-06-28 13:00:00,"71.527273","1092.724545","19","0.000909"
2020-06-28 14:00:00,"71.436364","1092.722727","19","0.000909"
2020-06-28 15:00:00,"71.345455","1092.720909","19","0.000909"
2020-06-28 16:00:00,"71.254545","1092.719091","19","0.000909"
2020-06-28 17:00:00,"71.163636","1092.717273","19","0.000909"
2020-06-28 18:00:00,"71.072727","1092.715455","19","0.000909"
2020-06-28 19:00:00,"70.981818","1092.713636","19","0.000909"
2020-06-28 20:00:00,"70.890909","1092.711818","19","0.000909"
2020-06-28 21:00:00,"70.8","1092.71","18","0.000909"
2020-06-28 22:00:00,"68.4","1092.75","18","0"
2020-06-28 23:00:00,"65.1","1092.73","18","0"
2020-06-29 00:00:00,"64.6","1092.75","18","0"
2020-06-29 01:00:00,"64.7","1092.77","18","0.01"
2020-06-29 02:00:00,"64.3","1092.76","18","0.03"
2020-06-29 03:00:00,"63.9","1092.75","18","0.02"
2020-06-29 04:00:00,"63.5","1092.74","18","0.02"
2020-06-29 05:00:00,"63.7","1092.76","18","0"
2020-06-29 06:00:00,"63.8","1092.75","18","0"
2020-06-29 07:00:00,"63.4","1092.75","18","0"
2020-06-29 08:00:00,"64.4","1092.75","18","0"
2020-06-29 09:00:00,"66.1","1092.75","18","0"
2020-06-29 10:00:00,"66.8","1092.76","18","0"
2020-06-29 11:00:00,"67.9","1092.76","18","0"
2020-06-29 12:00:00,"68.5","1092.76","19","0"
2020-06-29 13:00:00,"68.1","1092.75","19","0"
2020-06-29 14:00:00,"67.5","1092.76","19","0.01"
2020-06-29 15:00:00,"69.8","1092.76","19","0"
2020-06-29 16:00:00,"65","1092.77","26","0.15"
2020-06-29 17:00:00,"65.3","1092.77","22","0.06"
2020-06-29 18:00:00,"65.4","1092.77","19","0.01"
2020-06-29 19:00:00,"65.3","1092.78","19","0"
2020-06-29 20:00:00,"63.6","1092.78","19","0"
2020-06-29 21:00:00,"63.3","1092.79","19","0.01"
2020-06-29 22:00:00,"62.6","1092.79","19","0.01"
2020-06-29 23:00:00,"62.8","1092.79","19","0.03"
2020-06-30 00:00:00,"62.9","1092.79","19","0.01"
2020-06-30 01:00:00,"62.4","1092.79","18","0.01"
2020-06-30 02:00:00,"62.2","1092.78","18","0"
2020-06-30 03:00:00,"61.9","1092.79","18","0"
2020-06-30 04:00:00,"61.8","1092.79","18","0"
2020-06-30 05:00:00,"61.8","1092.79","18","0.01"
2020-06-30 06:00:00,"61.5","1092.79","19","0.02"
2020-06-30 07:00:00,"61.7","1092.78","18","0.03"
2020-06-30 08:00:00,"62.5","1092.78","18","0.01"
2020-06-30 09:00:00,"62.6","1092.79","18","0"
2020-06-30 10:00:00,"64","1092.79","18","0"
2020-06-30 11:00:00,"64.7","1092.79","18","0.02"
2020-06-30 12:00:00,"64.4","1092.8","19","0.03"
2020-06-30 13:00:00,"65.2","1092.81","19","0.02"
2020-06-30 14:00:00,"69.6","1092.82","20","0.02"
2020-06-30 15:00:00,"66.1","1092.82","27","0.03"
2020-06-30 16:00:00,"65.8","1092.82","22","0.02"
2020-06-30 17:00:00,"66.2","1092.81","20","0.02"
2020-06-30 18:00:00,"69.2","1092.82","20","0.01"
2020-06-30 19:00:00,"65.9","1092.83","26","0.02"
2020-06-30 20:00:00,"66","1092.83","26","0.01"
2020-06-30 21:00:00,"65.1","1092.83","25","0.02"
2020-06-30 22:00:00,"63.9","1092.83","25","0"
2020-06-30 23:00:00,"62.6","1092.84","24","0"
2020-07-01 00:00:00,"62.3","1092.83","24","0"
2020-07-01 01:00:00,"62.2","1092.83","24","0.01"
2020-07-01 02:00:00,"62.2","1092.83","24","0"
2020-07-01 03:00:00,"62.3","1092.84","24","0.02"
2020-07-01 04:00:00,"62.4","1092.83","24","0.02"
2020-07-01 05:00:00,"62.2","1092.85","24","0.02"
2020-07-01 06:00:00,"62.3","1092.84","24","0.01"
2020-07-01 07:00:00,"62.3","1092.85","24","0.01"
2020-07-01 08:00:00,"62.7","1092.85","24","0"
2020-07-01 09:00:00,"64.6","1092.84","20","0"
2020-07-01 10:00:00,"68.7","1092.84","13","0"
2020-07-01 11:00:00,"68.8","1092.85","12","0"
2020-07-01 12:00:00,"71.9","1092.85","12","0"
2020-07-01 13:00:00,"70","1092.87","12","0.01"
2020-07-01 14:00:00,"68.6","1092.87","12","0.03"
2020-07-01 15:00:00,"70.2","1092.88","13","0.04"
2020-07-01 16:00:00,"69.6","1092.88","13","0.02"
2020-07-01 17:00:00,"66.9","1092.9","12","0.01"
2020-07-01 18:00:00,"68.2","1092.91","13","0.02"
2020-07-01 19:00:00,"71.6","1092.9","12","0.02"
2020-07-01 20:00:00,"69.4","1092.9","12","0"
2020-07-01 21:00:00,"68.4","1092.9","19","0"
2020-07-01 22:00:00,"67","1092.9","22","0"
2020-07-01 23:00:00,"65.2","1092.9","23","0"
2020-07-02 00:00:00,"64.6","1092.91","23","0"
2020-07-02 01:00:00,"63.2","1092.9","23","0"
2020-07-02 02:00:00,"62.5","1092.91","22","0"
2020-07-02 03:00:00,"62.2","1092.9","22","0"
2020-07-02 04:00:00,"62.7","1092.91","22","0"
2020-07-02 05:00:00,"62.3","1092.9","22","0"
2020-07-02 06:00:00,"61.6","1092.89","22","0"
2020-07-02 07:00:00,"61.3","1092.9","22","0"
2020-07-02 08:00:00,"62.1","1092.9","22","0"
2020-07-02 09:00:00,"64.3","1092.89","22","0"
2020-07-02 10:00:00,"70.4","1092.89","22","0"
2020-07-02 11:00:00,"72.5","1092.89","23","0"
2020-07-02 12:00:00,"75.6","1092.9","23","0"
2020-07-02 13:00:00,"80.6","1092.91","24","0"
2020-07-02 14:00:00,"83.5","1092.91","24","0"
2020-07-02 15:00:00,"86.7","1092.9","25","0"
2020-07-02 16:00:00,"88.4","1092.9","25","0"
2020-07-02 17:00:00,"90.2","1092.9","25","0"
2020-07-02 18:00:00,"86.6","1092.9","25","0"
2020-07-02 19:00:00,"82.3","1092.89","24","0"
2020-07-02 20:00:00,"82.7","1092.87","24","0"
2020-07-02 21:00:00,"81.1","1092.89","23","0"
2020-07-02 22:00:00,"76.2","1092.9","23","0"
2020-07-02 23:00:00,"74.1","1092.89","23","0"
2020-07-03 00:00:00,"71.4","1092.89","23","0"
2020-07-03 01:00:00,"70","1092.9","22","0"
2020-07-03 02:00:00,"70","1092.9","22","0"
2020-07-03 03:00:00,"68.8","1092.9","22","0"
2020-07-03 04:00:00,"67.6","1092.9","22","0"
2020-07-03 05:00:00,"66.4","1092.9","22","0"
2020-07-03 06:00:00,"66.9","1092.91","22","0"
2020-07-03 07:00:00,"69","1092.89","22","0"
2020-07-03 08:00:00,"71.8","1092.9","22","0"
2020-07-03 09:00:00,"72.3","1092.9","22","0"
2020-07-03 10:00:00,"73.5","1092.89","22","0"
2020-07-03 11:00:00,"73.6","1092.9","22","0"
2020-07-03 12:00:00,"73.9","1092.9","23","0"
2020-07-03 13:00:00,"72.8","1092.91","23","0"
2020-07-03 14:00:00,"68.6","1092.91","22","0"
2020-07-03 15:00:00,"68.9","1092.91","22","0"
2020-07-03 16:00:00,"70.3","1092.92","23","0"
2020-07-03 17:00:00,"70.2","1092.92","23","0"
2020-07-03 18:00:00,"69.5","1092.89","23","0"
2020-07-03 19:00:00,"68.1","1092.89","22","0"
2020-07-03 20:00:00,"67.4","1092.89","22","0"
2020-07-03 21:00:00,"66.7","1092.9","22","0"
2020-07-03 22:00:00,"65.9","1092.91","22","0"
2020-07-03 23:00:00,"65.4","1092.91","22","0"
2020-07-04 00:00:00,"64.6","1092.9","22","0"
2020-07-04 01:00:00,"63.2","1092.9","22","0"
2020-07-04 02:00:00,"63.1","1092.9","22","0"
2020-07-04 03:00:00,"63","1092.89","22","0"
2020-07-04 04:00:00,"62.8","1092.88","22","0"
2020-07-04 05:00:00,"63","1092.89","22","0"
2020-07-04 06:00:00,"63.4","1092.89","22","0"
2020-07-04 07:00:00,"63.1","1092.88","22","0"
2020-07-04 08:00:00,"64.5","1092.89","22","0"
2020-07-04 09:00:00,"65.5","1092.88","22","0"
2020-07-04 10:00:00,"68.9","1092.88","22","0"
2020-07-04 11:00:00,"72.1","1092.89","22","0"
2020-07-04 12:00:00,"75","1092.87","23","0"
2020-07-04 13:00:00,"77.3","1092.89","24","0"
2020-07-04 14:00:00,"80.4","1092.88","24","0"
2020-07-04 15:00:00,"81.6","1092.88","25","0"
2020-07-04 16:00:00,"82.6","1092.87","25","0"
2020-07-04 17:00:00,"84.8","1092.87","24","0"
2020-07-04 18:00:00,"82.8","1092.89","24","0"
2020-07-04 19:00:00,"84.6","1092.89","24","0"
2020-07-04 20:00:00,"81.1","1092.88","23","0"
2020-07-04 21:00:00,"74.2","1092.89","22","0"
2020-07-04 22:00:00,"68","1092.88","22","0"
2020-07-04 23:00:00,"64.8","1092.88","22","0"
2020-07-05 00:00:00,"62.2","1092.88","21","0"
2020-07-05 01:00:00,"60.6","1092.88","21","0"
2020-07-05 02:00:00,"59.3","1092.87","21","0"
2020-07-05 03:00:00,"59.6","1092.87","21","0"
2020-07-05 04:00:00,"58.6","1092.87","21","0"
2020-07-05 05:00:00,"58.3","1092.87","21","0"
2020-07-05 06:00:00,"58.6","1092.87","21","0"
2020-07-05 07:00:00,"59.1","1092.87","21","0"
2020-07-05 08:00:00,"59.8","1092.87","21","0"
2020-07-05 09:00:00,"67.5","1092.87","21","0"
2020-07-05 10:00:00,"74.1","1092.89","21","0"
2020-07-05 11:00:00,"76.8","1092.86","22","0"
2020-07-05 12:00:00,"80.2","1092.86","22","0"
2020-07-05 13:00:00,"81","1092.87","23","0"
2020-07-05 14:00:00,"82.8","1092.87","24","0"
2020-07-05 15:00:00,"82.5","1092.88","24","0"
2020-07-05 16:00:00,"84.1","1092.87","24","0"
2020-07-05 17:00:00,"84.3","1092.86","24","0"
2020-07-05 18:00:00,"83.6","1092.85","23","0"
2020-07-05 19:00:00,"82.3","1092.87","23","0"
2020-07-05 20:00:00,"77.9","1092.87","22","0"
2020-07-05 21:00:00,"73.7","1092.86","22","0"
2020-07-05 22:00:00,"64.9","1092.87","25","0.21"
2020-07-05 23:00:00,"63.6","1092.91","23","0.01"
2020-07-06 00:00:00,"62","1092.89","22","0"
2020-07-06 01:00:00,"62.3","1092.89","21","0"
2020-07-06 02:00:00,"61","1092.89","21","0"
2020-07-06 03:00:00,"60.4","1092.88","21","0"
2020-07-06 04:00:00,"59.7","1092.88","21","0"
2020-07-06 05:00:00,"59.4","1092.86","21","0"
2020-07-06 06:00:00,"59.5","1092.87","21","0"
2020-07-06 07:00:00,"58.8","1092.87","21","0.01"
2020-07-06 08:00:00,"59.5","1092.88","21","0"
2020-07-06 09:00:00,"61.9","1092.87","21","0"
2020-07-06 10:00:00,"67.4","1092.88","21","0"
2020-07-06 11:00:00,"70.1","1092.87","21","0"
2020-07-06 12:00:00,"73.3","1092.88","22","0"
2020-07-06 13:00:00,"75.5","1092.88","23","0"
2020-07-06 14:00:00,"78","1092.87","24","0"
2020-07-06 15:00:00,"77.8","1092.88","24","0"
2020-07-06 16:00:00,"78.9","1092.87","24","0"
2020-07-06 17:00:00,"81","1092.88","24","0"
2020-07-06 18:00:00,"80.7","1092.88","24","0"
2020-07-06 19:00:00,"79.5","1092.87","23","0"
2020-07-06 20:00:00,"78.4","1092.87","23","0"
2020-07-06 21:00:00,"74.5","1092.89","22","0"
2020-07-06 22:00:00,"70.8","1092.85","22","0"
2020-07-06 23:00:00,"66","1092.87","22","0"
2020-07-07 00:00:00,"62.3","1092.87","21","0"
2020-07-07 01:00:00,"61.1","1092.87","21","0"
2020-07-07 02:00:00,"60.3","1092.85","21","0"
2020-07-07 03:00:00,"59.9","1092.86","21","0"
2020-07-07 04:00:00,"62.7","1092.87","21","0"
2020-07-07 05:00:00,"62.5","1092.87","21","0"
2020-07-07 06:00:00,"62","1092.87","21","0"
2020-07-07 07:00:00,"60.8","1092.87","21","0"
2020-07-07 08:00:00,"62.8","1092.88","21","0"
2020-07-07 09:00:00,"66.4","1092.86","21","0"
2020-07-07 10:00:00,"69.3","1092.85","21","0"
2020-07-07 11:00:00,"72.7","1092.84","21","0"
2020-07-07 12:00:00,"76.1","1092.87","22","0"
2020-07-07 13:00:00,"78.2","1092.87","22","0"
2020-07-07 14:00:00,"79.8","1092.86","23","0"
2020-07-07 15:00:00,"80.2","1092.86","24","0"
2020-07-07 16:00:00,"80","1092.86","24","0"
2020-07-07 17:00:00,"81.6","1092.85","23","0"
2020-07-07 18:00:00,"80.9","1092.86","23","0"
