"DateTime","Depth","temp","OXY_oxy"
2012-08-12 12:00:00,5.5,24.36,NA
2012-08-12 12:00:00,6.5,23.13,NA
2012-08-12 12:00:00,7.5,18.91,NA
2012-08-12 12:00:00,8.5,16.1,NA
2012-08-12 12:00:00,9.5,13.57,NA
2012-08-13 12:00:00,0.5,24.74,NA
2012-08-13 12:00:00,1.5,24.64,8.91
2012-08-13 12:00:00,2.5,24.57,NA
2012-08-13 12:00:00,3.5,24.47,NA
2012-08-13 12:00:00,4.5,24.37,NA
2012-08-13 12:00:00,5.5,23.86,NA
2012-08-13 12:00:00,6.5,22.12,NA
2012-08-13 12:00:00,7.5,18.66,NA
2012-08-13 12:00:00,8.5,15.28,NA
2012-08-13 12:00:00,9.5,13.69,NA
2012-08-14 12:00:00,0.5,24.86,NA
2012-08-14 12:00:00,1.5,24.64,8.91
2012-08-14 12:00:00,2.5,24.5,NA
2012-08-14 12:00:00,3.5,24.47,NA
2012-08-14 12:00:00,4.5,24.43,NA
2012-08-14 12:00:00,5.5,24.36,NA
2012-08-14 12:00:00,6.5,22.81,NA
2012-08-14 12:00:00,7.5,18.09,NA
2012-08-14 12:00:00,8.5,15.22,NA
2012-08-14 12:00:00,9.5,13.89,NA
2012-08-15 12:00:00,0.5,24.8,NA
2012-08-15 12:00:00,1.5,24.58,8.9
2012-08-15 12:00:00,2.5,24.5,NA
2012-08-15 12:00:00,3.5,24.47,NA
2012-08-15 12:00:00,4.5,24.43,NA
2012-08-15 12:00:00,5.5,23.54,NA
2012-08-15 12:00:00,6.5,22.88,NA
2012-08-15 12:00:00,7.5,19.1,NA
2012-08-15 12:00:00,8.5,15.34,NA
2012-08-15 12:00:00,9.5,13.83,NA
2012-08-16 12:00:00,0.5,24.8,NA
2012-08-16 12:00:00,1.5,24.83,9.01
2012-08-16 12:00:00,2.5,24.75,NA
2012-08-16 12:00:00,3.5,24.72,NA
2012-08-16 12:00:00,4.5,24.75,NA
2012-08-16 12:00:00,5.5,24.43,NA
2012-08-16 12:00:00,6.5,22.05,NA
2012-08-16 12:00:00,7.5,17.45,NA
2012-08-16 12:00:00,8.5,15.66,NA
2012-08-16 12:00:00,9.5,13.83,NA
2012-08-17 12:00:00,0.5,24.55,NA
2012-08-17 12:00:00,1.5,24.58,8.84
2012-08-17 12:00:00,2.5,24.57,NA
2012-08-17 12:00:00,3.5,24.41,NA
2012-08-17 12:00:00,4.5,24.43,NA
2012-08-17 12:00:00,5.5,24.36,NA
2012-08-17 12:00:00,6.5,22.37,NA
2012-08-17 12:00:00,7.5,19.1,NA
2012-08-17 12:00:00,8.5,16.1,NA
2012-08-17 12:00:00,9.5,13.89,NA
2012-08-18 12:00:00,0.5,24.42,NA
2012-08-18 12:00:00,1.5,24.33,8.9
2012-08-18 12:00:00,2.5,24.25,NA
2012-08-18 12:00:00,3.5,24.16,NA
2012-08-18 12:00:00,4.5,24.12,NA
2012-08-18 12:00:00,5.5,24.05,NA
2012-08-18 12:00:00,6.5,23.13,NA
2012-08-18 12:00:00,7.5,20.23,NA
2012-08-18 12:00:00,8.5,15.03,NA
2012-08-18 12:00:00,9.5,13.19,NA
2012-08-19 12:00:00,0.5,24.1,NA
2012-08-19 12:00:00,1.5,24.02,8.76
2012-08-19 12:00:00,2.5,24,NA
2012-08-19 12:00:00,3.5,23.91,NA
2012-08-19 12:00:00,4.5,23.93,NA
2012-08-19 12:00:00,5.5,23.86,NA
2012-08-19 12:00:00,6.5,23.89,NA
2012-08-19 12:00:00,7.5,18.46,NA
2012-08-19 12:00:00,8.5,15.66,NA
2012-08-19 12:00:00,9.5,13.38,NA
2012-08-20 12:00:00,0.5,24.04,NA
2012-08-20 12:00:00,1.5,23.96,8.92
2012-08-20 12:00:00,2.5,23.82,NA
2012-08-20 12:00:00,3.5,23.78,NA
2012-08-20 12:00:00,4.5,23.8,NA
2012-08-20 12:00:00,5.5,23.74,NA
2012-08-20 12:00:00,6.5,23.76,NA
2012-08-20 12:00:00,7.5,18.66,NA
2012-08-20 12:00:00,8.5,15.85,NA
2012-08-20 12:00:00,9.5,13.83,NA
2012-08-21 12:00:00,0.5,24.1,NA
2012-08-21 12:00:00,1.5,24.08,9.01
2012-08-21 12:00:00,2.5,23.94,NA
2012-08-21 12:00:00,3.5,23.85,NA
2012-08-21 12:00:00,4.5,23.87,NA
2012-08-21 12:00:00,5.5,23.8,NA
2012-08-21 12:00:00,6.5,23.06,NA
2012-08-21 12:00:00,7.5,19.03,NA
2012-08-21 12:00:00,8.5,16.61,NA
2012-08-21 12:00:00,9.5,13.89,NA
2012-08-22 12:00:00,0.5,23.85,NA
2012-08-22 12:00:00,1.5,23.89,8.95
2012-08-22 12:00:00,2.5,23.75,NA
2012-08-22 12:00:00,3.5,23.66,NA
2012-08-22 12:00:00,4.5,23.68,NA
2012-08-22 12:00:00,5.5,23.61,NA
2012-08-22 12:00:00,6.5,23.57,NA
2012-08-22 12:00:00,7.5,19.28,NA
2012-08-22 12:00:00,8.5,15.91,NA
2012-08-22 12:00:00,9.5,13.83,NA
2012-08-23 12:00:00,0.5,23.85,NA
2012-08-23 12:00:00,1.5,23.83,8.91
2012-08-23 12:00:00,2.5,23.75,NA
2012-08-23 12:00:00,3.5,23.72,NA
2012-08-23 12:00:00,4.5,23.74,NA
2012-08-23 12:00:00,5.5,23.68,NA
2012-08-23 12:00:00,6.5,23.7,NA
2012-08-23 12:00:00,7.5,19.03,NA
2012-08-23 12:00:00,8.5,15.79,NA
2012-08-23 12:00:00,9.5,13.69,NA
2012-08-24 12:00:00,0.5,24.42,NA
2012-08-24 12:00:00,1.5,23.96,8.86
2012-08-24 12:00:00,2.5,23.88,NA
2012-08-24 12:00:00,3.5,23.72,NA
2012-08-24 12:00:00,4.5,23.8,NA
2012-08-24 12:00:00,5.5,23.74,NA
2012-08-24 12:00:00,6.5,23.64,NA
2012-08-24 12:00:00,7.5,19.61,NA
2012-08-24 12:00:00,8.5,15.79,NA
2012-08-24 12:00:00,9.5,14.14,NA
2012-08-25 12:00:00,0.5,24.04,NA
2012-08-25 12:00:00,1.5,24.02,8.91
2012-08-25 12:00:00,2.5,24,NA
2012-08-25 12:00:00,3.5,23.97,NA
2012-08-25 12:00:00,4.5,23.93,NA
2012-08-25 12:00:00,5.5,23.74,NA
2012-08-25 12:00:00,6.5,23.57,NA
2012-08-25 12:00:00,7.5,19.67,NA
2012-08-25 12:00:00,8.5,15.85,NA
2012-08-25 12:00:00,9.5,14.08,NA
2012-08-26 12:00:00,0.5,24.35,NA
2012-08-26 12:00:00,1.5,23.96,8.79
2012-08-26 12:00:00,2.5,23.88,NA
2012-08-26 12:00:00,3.5,23.72,NA
2012-08-26 12:00:00,4.5,23.74,NA
2012-08-26 12:00:00,5.5,23.68,NA
2012-08-26 12:00:00,6.5,23.7,NA
2012-08-26 12:00:00,7.5,19.67,NA
2012-08-26 12:00:00,8.5,16.55,NA
2012-08-26 12:00:00,9.5,13.63,NA
2012-08-27 12:00:00,0.5,24.23,NA
2012-08-27 12:00:00,1.5,23.96,8.79
2012-08-27 12:00:00,2.5,23.88,NA
2012-08-27 12:00:00,3.5,23.78,NA
2012-08-27 12:00:00,4.5,23.87,NA
2012-08-27 12:00:00,5.5,23.8,NA
2012-08-27 12:00:00,6.5,23.64,NA
2012-08-27 12:00:00,7.5,19.79,NA
2012-08-27 12:00:00,8.5,17.12,NA
2012-08-27 12:00:00,9.5,13.89,NA
2012-08-28 12:00:00,0.5,24.17,NA
2012-08-28 12:00:00,1.5,24.02,9.04
2012-08-28 12:00:00,2.5,23.94,NA
2012-08-28 12:00:00,3.5,23.91,NA
2012-08-28 12:00:00,4.5,23.87,NA
2012-08-28 12:00:00,5.5,23.74,NA
2012-08-28 12:00:00,6.5,23.25,NA
2012-08-28 12:00:00,7.5,20.93,NA
2012-08-28 12:00:00,8.5,17,NA
2012-08-28 12:00:00,9.5,13.77,NA
2012-08-29 12:00:00,0.5,23.23,NA
2012-08-29 12:00:00,1.5,23.27,8.93
2012-08-29 12:00:00,2.5,23.24,NA
2012-08-29 12:00:00,3.5,23.21,NA
2012-08-29 12:00:00,4.5,23.29,NA
2012-08-29 12:00:00,5.5,23.23,NA
2012-08-29 12:00:00,6.5,23.31,NA
2012-08-29 12:00:00,7.5,22.82,NA
2012-08-29 12:00:00,8.5,16.87,NA
2012-08-29 12:00:00,9.5,13.89,NA
2012-08-30 12:00:00,0.5,22.92,NA
2012-08-30 12:00:00,1.5,22.89,9.06
2012-08-30 12:00:00,2.5,22.87,NA
2012-08-30 12:00:00,3.5,22.84,NA
2012-08-30 12:00:00,4.5,22.86,NA
2012-08-30 12:00:00,5.5,22.79,NA
2012-08-30 12:00:00,6.5,22.88,NA
2012-08-30 12:00:00,7.5,19.28,NA
2012-08-30 12:00:00,8.5,16.55,NA
2012-08-30 12:00:00,9.5,13.77,NA
2012-08-31 12:00:00,0.5,22.67,NA
2012-08-31 12:00:00,1.5,22.71,9.15
2012-08-31 12:00:00,2.5,22.62,NA
2012-08-31 12:00:00,3.5,22.59,NA
2012-08-31 12:00:00,4.5,22.67,NA
2012-08-31 12:00:00,5.5,22.54,NA
2012-08-31 12:00:00,6.5,22.49,NA
2012-08-31 12:00:00,7.5,19.79,NA
2012-08-31 12:00:00,8.5,17.18,NA
2012-08-31 12:00:00,9.5,13.83,NA
2012-09-01 12:00:00,0.5,22.79,NA
2012-09-01 12:00:00,1.5,22.71,9.14
2012-09-01 12:00:00,2.5,22.68,NA
2012-09-01 12:00:00,3.5,22.59,NA
2012-09-01 12:00:00,4.5,22.61,NA
2012-09-01 12:00:00,5.5,22.48,NA
2012-09-01 12:00:00,6.5,22.49,NA
2012-09-01 12:00:00,7.5,21.56,NA
2012-09-01 12:00:00,8.5,16.75,NA
2012-09-01 12:00:00,9.5,14.33,NA
2012-09-02 12:00:00,0.5,22.67,NA
2012-09-02 12:00:00,1.5,22.64,9.33
2012-09-02 12:00:00,2.5,22.62,NA
2012-09-02 12:00:00,3.5,22.59,NA
2012-09-02 12:00:00,4.5,22.61,NA
2012-09-02 12:00:00,5.5,22.54,NA
2012-09-02 12:00:00,6.5,22.49,NA
2012-09-02 12:00:00,7.5,22.13,NA
2012-09-02 12:00:00,8.5,16.42,NA
2012-09-02 12:00:00,9.5,14.33,NA
2012-09-03 12:00:00,0.5,22.67,NA
2012-09-03 12:00:00,1.5,22.52,8.93
2012-09-03 12:00:00,2.5,22.42,NA
2012-09-03 12:00:00,3.5,22.34,NA
2012-09-03 12:00:00,4.5,22.42,NA
2012-09-03 12:00:00,5.5,22.34,NA
2012-09-03 12:00:00,6.5,22.43,NA
2012-09-03 12:00:00,7.5,21.44,NA
2012-09-03 12:00:00,8.5,18.33,NA
2012-09-03 12:00:00,9.5,13.63,NA
2012-09-04 12:00:00,0.5,22.16,NA
2012-09-04 12:00:00,1.5,22.2,8.92
2012-09-04 12:00:00,2.5,22.17,NA
2012-09-04 12:00:00,3.5,22.15,NA
2012-09-04 12:00:00,4.5,22.22,NA
2012-09-04 12:00:00,5.5,22.16,NA
2012-09-04 12:00:00,6.5,22.24,NA
2012-09-04 12:00:00,7.5,22.13,NA
2012-09-04 12:00:00,8.5,18.7,NA
2012-09-04 12:00:00,9.5,14.27,NA
2012-09-05 12:00:00,0.5,22.03,NA
2012-09-05 12:00:00,1.5,22.07,9.23
2012-09-05 12:00:00,2.5,22.05,NA
2012-09-05 12:00:00,3.5,22.02,NA
2012-09-05 12:00:00,4.5,22.1,NA
2012-09-05 12:00:00,5.5,22.03,NA
2012-09-05 12:00:00,6.5,22.05,NA
2012-09-05 12:00:00,7.5,21.31,NA
2012-09-05 12:00:00,8.5,17.82,NA
2012-09-05 12:00:00,9.5,13.95,NA
2012-09-06 12:00:00,0.5,22.03,NA
2012-09-06 12:00:00,1.5,22.01,9.49
2012-09-06 12:00:00,2.5,21.98,NA
2012-09-06 12:00:00,3.5,21.96,NA
2012-09-06 12:00:00,4.5,21.97,NA
2012-09-06 12:00:00,5.5,21.91,NA
2012-09-06 12:00:00,6.5,21.99,NA
2012-09-06 12:00:00,7.5,22,NA
2012-09-06 12:00:00,8.5,17.37,NA
2012-09-06 12:00:00,9.5,14.65,NA
2012-09-07 12:00:00,0.5,22.22,NA
2012-09-07 12:00:00,1.5,22.13,9.12
2012-09-07 12:00:00,2.5,22.05,NA
2012-09-07 12:00:00,3.5,21.96,NA
2012-09-07 12:00:00,4.5,22.03,NA
2012-09-07 12:00:00,5.5,21.97,NA
2012-09-07 12:00:00,6.5,21.99,NA
2012-09-07 12:00:00,7.5,21.69,NA
2012-09-07 12:00:00,8.5,17.76,NA
2012-09-07 12:00:00,9.5,14.39,NA
2012-09-08 12:00:00,0.5,22.16,NA
2012-09-08 12:00:00,1.5,22.2,9.13
2012-09-08 12:00:00,2.5,22.23,NA
2012-09-08 12:00:00,3.5,22.15,NA
2012-09-08 12:00:00,4.5,22.22,NA
2012-09-08 12:00:00,5.5,22.22,NA
2012-09-08 12:00:00,6.5,22.24,NA
2012-09-08 12:00:00,7.5,22.13,NA
2012-09-08 12:00:00,8.5,21.62,NA
2012-09-08 12:00:00,9.5,16.68,NA
2012-09-09 12:00:00,0.5,21.91,NA
2012-09-09 12:00:00,1.5,21.95,9.24
2012-09-09 12:00:00,2.5,21.86,NA
2012-09-09 12:00:00,3.5,21.77,NA
2012-09-09 12:00:00,4.5,21.85,NA
2012-09-09 12:00:00,5.5,21.78,NA
2012-09-09 12:00:00,6.5,21.8,NA
2012-09-09 12:00:00,7.5,21.81,NA
2012-09-09 12:00:00,8.5,18.84,NA
2012-09-09 12:00:00,9.5,14.14,NA
2012-09-10 12:00:00,0.5,21.41,NA
2012-09-10 12:00:00,1.5,21.38,9.18
2012-09-10 12:00:00,2.5,21.41,NA
2012-09-10 12:00:00,3.5,21.33,NA
2012-09-10 12:00:00,4.5,21.41,NA
2012-09-10 12:00:00,5.5,21.41,NA
2012-09-10 12:00:00,6.5,21.48,NA
2012-09-10 12:00:00,7.5,21.5,NA
2012-09-10 12:00:00,8.5,17.88,NA
2012-09-10 12:00:00,9.5,14.65,NA
2012-09-11 12:00:00,0.5,20.77,NA
2012-09-11 12:00:00,1.5,20.76,9.49
2012-09-11 12:00:00,2.5,20.72,NA
2012-09-11 12:00:00,3.5,20.64,NA
2012-09-11 12:00:00,4.5,20.71,NA
2012-09-11 12:00:00,5.5,20.65,NA
2012-09-11 12:00:00,6.5,20.72,NA
2012-09-11 12:00:00,7.5,20.74,NA
2012-09-11 12:00:00,8.5,19.47,NA
2012-09-11 12:00:00,9.5,14.96,NA
2012-09-12 12:00:00,0.5,20.65,NA
2012-09-12 12:00:00,1.5,20.51,9.63
2012-09-12 12:00:00,2.5,20.47,NA
2012-09-12 12:00:00,3.5,20.39,NA
2012-09-12 12:00:00,4.5,20.4,NA
2012-09-12 12:00:00,5.5,20.33,NA
2012-09-12 12:00:00,6.5,20.41,NA
2012-09-12 12:00:00,7.5,20.49,NA
2012-09-12 12:00:00,8.5,19.4,NA
2012-09-12 12:00:00,9.5,15.16,NA
2012-09-13 12:00:00,0.5,20.71,NA
2012-09-13 12:00:00,1.5,20.63,9.88
2012-09-13 12:00:00,2.5,20.54,NA
2012-09-13 12:00:00,3.5,20.51,NA
2012-09-13 12:00:00,4.5,20.52,NA
2012-09-13 12:00:00,5.5,20.46,NA
2012-09-13 12:00:00,6.5,20.47,NA
2012-09-13 12:00:00,7.5,20.49,NA
2012-09-13 12:00:00,8.5,19.21,NA
2012-09-13 12:00:00,9.5,15.35,NA
2012-09-14 12:00:00,0.5,20.83,NA
2012-09-14 12:00:00,1.5,20.7,9.78
2012-09-14 12:00:00,2.5,20.6,NA
2012-09-14 12:00:00,3.5,20.58,NA
2012-09-14 12:00:00,4.5,20.59,NA
2012-09-14 12:00:00,5.5,20.52,NA
2012-09-14 12:00:00,6.5,20.53,NA
2012-09-14 12:00:00,7.5,20.55,NA
2012-09-14 12:00:00,8.5,19.72,NA
2012-09-14 12:00:00,9.5,15.22,NA
2012-09-15 12:00:00,0.5,20.58,NA
2012-09-15 12:00:00,1.5,20.63,9.6
2012-09-15 12:00:00,2.5,20.6,NA
2012-09-15 12:00:00,3.5,20.58,NA
2012-09-15 12:00:00,4.5,20.65,NA
2012-09-15 12:00:00,5.5,20.52,NA
2012-09-15 12:00:00,6.5,20.53,NA
2012-09-15 12:00:00,7.5,20.23,NA
2012-09-15 12:00:00,8.5,18.7,NA
2012-09-15 12:00:00,9.5,15.8,NA
2012-09-16 12:00:00,0.5,20.21,NA
2012-09-16 12:00:00,1.5,20.19,9.58
2012-09-16 12:00:00,2.5,20.15,NA
2012-09-16 12:00:00,3.5,20.13,NA
2012-09-16 12:00:00,4.5,20.2,NA
2012-09-16 12:00:00,5.5,20.07,NA
2012-09-16 12:00:00,6.5,20.16,NA
2012-09-16 12:00:00,7.5,20.11,NA
2012-09-16 12:00:00,8.5,19.15,NA
2012-09-16 12:00:00,9.5,15.98,NA
2012-09-17 12:00:00,0.5,19.96,NA
2012-09-17 12:00:00,1.5,19.81,10.06
2012-09-17 12:00:00,2.5,19.78,NA
2012-09-17 12:00:00,3.5,19.69,NA
2012-09-17 12:00:00,4.5,19.7,NA
2012-09-17 12:00:00,5.5,19.64,NA
2012-09-17 12:00:00,6.5,19.65,NA
2012-09-17 12:00:00,7.5,19.67,NA
2012-09-17 12:00:00,8.5,19.54,NA
2012-09-17 12:00:00,9.5,15.72,NA
2012-09-18 12:00:00,0.5,19.71,NA
2012-09-18 12:00:00,1.5,19.69,9.39
2012-09-18 12:00:00,2.5,19.71,NA
2012-09-18 12:00:00,3.5,19.69,NA
2012-09-18 12:00:00,4.5,19.76,NA
2012-09-18 12:00:00,5.5,19.7,NA
2012-09-18 12:00:00,6.5,19.77,NA
2012-09-18 12:00:00,7.5,19.79,NA
2012-09-18 12:00:00,8.5,19.6,NA
2012-09-18 12:00:00,9.5,17.44,NA
2012-09-19 12:00:00,0.5,19.32,NA
2012-09-19 12:00:00,1.5,19.31,9.81
2012-09-19 12:00:00,2.5,19.27,NA
2012-09-19 12:00:00,3.5,19.19,NA
2012-09-19 12:00:00,4.5,19.25,NA
2012-09-19 12:00:00,5.5,19.19,NA
2012-09-19 12:00:00,6.5,19.26,NA
2012-09-19 12:00:00,7.5,19.22,NA
2012-09-19 12:00:00,8.5,19.03,NA
2012-09-19 12:00:00,9.5,18.64,NA
2012-09-20 12:00:00,0.5,18.95,NA
2012-09-20 12:00:00,1.5,19,9.63
2012-09-20 12:00:00,2.5,18.95,NA
2012-09-20 12:00:00,3.5,18.87,NA
2012-09-20 12:00:00,4.5,18.94,NA
2012-09-20 12:00:00,5.5,18.88,NA
2012-09-20 12:00:00,6.5,19.01,NA
2012-09-20 12:00:00,7.5,19.03,NA
2012-09-20 12:00:00,8.5,18.84,NA
2012-09-20 12:00:00,9.5,18.96,NA
2012-09-21 12:00:00,0.5,18.76,NA
2012-09-21 12:00:00,1.5,18.81,9.68
2012-09-21 12:00:00,2.5,18.77,NA
2012-09-21 12:00:00,3.5,18.68,NA
2012-09-21 12:00:00,4.5,18.75,NA
2012-09-21 12:00:00,5.5,18.69,NA
2012-09-21 12:00:00,6.5,18.76,NA
2012-09-21 12:00:00,7.5,18.78,NA
2012-09-21 12:00:00,8.5,18.64,NA
2012-09-21 12:00:00,9.5,18.76,NA
2012-09-22 12:00:00,0.5,18.95,NA
2012-09-22 12:00:00,1.5,18.81,9.74
2012-09-22 12:00:00,2.5,18.7,NA
2012-09-22 12:00:00,3.5,18.56,NA
2012-09-22 12:00:00,4.5,18.63,NA
2012-09-22 12:00:00,5.5,18.56,NA
2012-09-22 12:00:00,6.5,18.64,NA
2012-09-22 12:00:00,7.5,18.66,NA
2012-09-22 12:00:00,8.5,18.45,NA
2012-09-22 12:00:00,9.5,18.58,NA
2012-09-23 12:00:00,0.5,18.7,NA
2012-09-23 12:00:00,1.5,18.69,10.02
2012-09-23 12:00:00,2.5,18.64,NA
2012-09-23 12:00:00,3.5,18.56,NA
2012-09-23 12:00:00,4.5,18.63,NA
2012-09-23 12:00:00,5.5,18.63,NA
2012-09-23 12:00:00,6.5,18.64,NA
2012-09-23 12:00:00,7.5,18.52,NA
2012-09-23 12:00:00,8.5,18.01,NA
2012-09-23 12:00:00,9.5,17.82,NA
2012-09-24 12:00:00,0.5,18.32,NA
2012-09-24 12:00:00,1.5,18.36,10.23
2012-09-24 12:00:00,2.5,18.26,NA
2012-09-24 12:00:00,3.5,18.24,NA
2012-09-24 12:00:00,4.5,18.24,NA
2012-09-24 12:00:00,5.5,18.18,NA
2012-09-24 12:00:00,6.5,18.25,NA
2012-09-24 12:00:00,7.5,18.27,NA
2012-09-24 12:00:00,8.5,18.14,NA
2012-09-24 12:00:00,9.5,18.2,NA
2012-09-25 12:00:00,0.5,18.06,NA
2012-09-25 12:00:00,1.5,18.11,9.92
2012-09-25 12:00:00,2.5,18.01,NA
2012-09-25 12:00:00,3.5,17.99,NA
2012-09-25 12:00:00,4.5,18.06,NA
2012-09-25 12:00:00,5.5,17.99,NA
2012-09-25 12:00:00,6.5,18,NA
2012-09-25 12:00:00,7.5,18.02,NA
2012-09-25 12:00:00,8.5,17.76,NA
2012-09-25 12:00:00,9.5,17.38,NA
2012-09-26 12:00:00,0.5,17.81,NA
2012-09-26 12:00:00,1.5,17.86,10.06
2012-09-26 12:00:00,2.5,17.88,NA
2012-09-26 12:00:00,3.5,17.81,NA
2012-09-26 12:00:00,4.5,17.87,NA
2012-09-26 12:00:00,5.5,17.87,NA
2012-09-26 12:00:00,6.5,17.94,NA
2012-09-26 12:00:00,7.5,17.9,NA
2012-09-26 12:00:00,8.5,17.76,NA
2012-09-26 12:00:00,9.5,17.88,NA
2012-09-27 12:00:00,0.5,17.75,NA
2012-09-27 12:00:00,1.5,17.8,10.26
2012-09-27 12:00:00,2.5,17.76,NA
2012-09-27 12:00:00,3.5,17.74,NA
2012-09-27 12:00:00,4.5,17.81,NA
2012-09-27 12:00:00,5.5,17.74,NA
2012-09-27 12:00:00,6.5,17.82,NA
2012-09-27 12:00:00,7.5,17.84,NA
2012-09-27 12:00:00,8.5,17.69,NA
2012-09-27 12:00:00,9.5,17.82,NA
2012-09-28 12:00:00,0.5,17.38,NA
2012-09-28 12:00:00,1.5,17.43,9.89
2012-09-28 12:00:00,2.5,17.37,NA
2012-09-28 12:00:00,3.5,17.36,NA
2012-09-28 12:00:00,4.5,17.42,NA
2012-09-28 12:00:00,5.5,17.43,NA
2012-09-28 12:00:00,6.5,17.49,NA
2012-09-28 12:00:00,7.5,17.51,NA
2012-09-28 12:00:00,8.5,17.37,NA
2012-09-28 12:00:00,9.5,17.5,NA
2012-09-29 12:00:00,0.5,17,NA
2012-09-29 12:00:00,1.5,16.98,10.44
2012-09-29 12:00:00,2.5,17,NA
2012-09-29 12:00:00,3.5,16.98,NA
2012-09-29 12:00:00,4.5,16.98,NA
2012-09-29 12:00:00,5.5,16.98,NA
2012-09-29 12:00:00,6.5,17.06,NA
2012-09-29 12:00:00,7.5,17.08,NA
2012-09-29 12:00:00,8.5,16.93,NA
2012-09-29 12:00:00,9.5,17.06,NA
2012-09-30 12:00:00,0.5,16.8,NA
2012-09-30 12:00:00,1.5,16.85,10.14
2012-09-30 12:00:00,2.5,16.81,NA
2012-09-30 12:00:00,3.5,16.8,NA
2012-09-30 12:00:00,4.5,16.86,NA
2012-09-30 12:00:00,5.5,16.79,NA
2012-09-30 12:00:00,6.5,16.92,NA
2012-09-30 12:00:00,7.5,16.94,NA
2012-09-30 12:00:00,8.5,16.81,NA
2012-09-30 12:00:00,9.5,16.93,NA
2012-10-01 12:00:00,0.5,16.55,NA
2012-10-01 12:00:00,1.5,16.6,10.1
2012-10-01 12:00:00,2.5,16.55,NA
2012-10-01 12:00:00,3.5,16.54,NA
2012-10-01 12:00:00,4.5,16.6,NA
2012-10-01 12:00:00,5.5,16.61,NA
2012-10-01 12:00:00,6.5,16.67,NA
2012-10-01 12:00:00,7.5,16.69,NA
2012-10-01 12:00:00,8.5,16.55,NA
2012-10-01 12:00:00,9.5,16.68,NA
2012-10-02 12:00:00,0.5,16.55,NA
2012-10-02 12:00:00,1.5,16.48,10.77
2012-10-02 12:00:00,2.5,16.42,NA
2012-10-02 12:00:00,3.5,16.41,NA
2012-10-02 12:00:00,4.5,16.41,NA
2012-10-02 12:00:00,5.5,16.41,NA
2012-10-02 12:00:00,6.5,16.48,NA
2012-10-02 12:00:00,7.5,16.5,NA
2012-10-02 12:00:00,8.5,16.36,NA
2012-10-02 12:00:00,9.5,16.48,NA
2012-10-03 12:00:00,0.5,16.37,NA
2012-10-03 12:00:00,1.5,16.42,10.19
2012-10-03 12:00:00,2.5,16.42,NA
2012-10-03 12:00:00,3.5,16.35,NA
2012-10-03 12:00:00,4.5,16.41,NA
2012-10-03 12:00:00,5.5,16.41,NA
2012-10-03 12:00:00,6.5,16.48,NA
2012-10-03 12:00:00,7.5,16.5,NA
2012-10-03 12:00:00,8.5,16.36,NA
2012-10-03 12:00:00,9.5,16.48,NA
2012-10-04 12:00:00,0.5,16.37,NA
2012-10-04 12:00:00,1.5,16.42,10.11
2012-10-04 12:00:00,2.5,16.36,NA
2012-10-04 12:00:00,3.5,16.35,NA
2012-10-04 12:00:00,4.5,16.41,NA
2012-10-04 12:00:00,5.5,16.35,NA
2012-10-04 12:00:00,6.5,16.42,NA
2012-10-04 12:00:00,7.5,16.5,NA
2012-10-04 12:00:00,8.5,16.3,NA
2012-10-04 12:00:00,9.5,16.48,NA
2012-10-05 12:00:00,0.5,16.62,NA
2012-10-05 12:00:00,1.5,16.54,10.44
2012-10-05 12:00:00,2.5,16.42,NA
2012-10-05 12:00:00,3.5,16.35,NA
2012-10-05 12:00:00,4.5,16.41,NA
2012-10-05 12:00:00,5.5,16.35,NA
2012-10-05 12:00:00,6.5,16.42,NA
2012-10-05 12:00:00,7.5,16.44,NA
2012-10-05 12:00:00,8.5,16.3,NA
2012-10-05 12:00:00,9.5,16.42,NA
2012-10-06 12:00:00,0.5,16.55,NA
2012-10-06 12:00:00,1.5,16.6,10.34
2012-10-06 12:00:00,2.5,16.55,NA
2012-10-06 12:00:00,3.5,16.47,NA
2012-10-06 12:00:00,4.5,16.54,NA
2012-10-06 12:00:00,5.5,16.41,NA
2012-10-06 12:00:00,6.5,16.48,NA
2012-10-06 12:00:00,7.5,16.44,NA
2012-10-06 12:00:00,8.5,16.3,NA
2012-10-06 12:00:00,9.5,16.42,NA
2012-10-07 12:00:00,0.5,16.12,NA
2012-10-07 12:00:00,1.5,16.17,10.55
2012-10-07 12:00:00,2.5,16.11,NA
2012-10-07 12:00:00,3.5,16.1,NA
2012-10-07 12:00:00,4.5,16.16,NA
2012-10-07 12:00:00,5.5,16.1,NA
2012-10-07 12:00:00,6.5,16.16,NA
2012-10-07 12:00:00,7.5,16.18,NA
2012-10-07 12:00:00,8.5,16.04,NA
2012-10-07 12:00:00,9.5,16.17,NA
2012-10-08 12:00:00,0.5,15.87,NA
2012-10-08 12:00:00,1.5,15.92,11.05
2012-10-08 12:00:00,2.5,15.86,NA
2012-10-08 12:00:00,3.5,15.79,NA
2012-10-08 12:00:00,4.5,15.91,NA
2012-10-08 12:00:00,5.5,15.78,NA
2012-10-08 12:00:00,6.5,15.91,NA
2012-10-08 12:00:00,7.5,15.93,NA
2012-10-08 12:00:00,8.5,15.79,NA
2012-10-08 12:00:00,9.5,15.92,NA
2012-10-09 12:00:00,0.5,15.61,NA
2012-10-09 12:00:00,1.5,15.66,10.5
2012-10-09 12:00:00,2.5,15.6,NA
2012-10-09 12:00:00,3.5,15.6,NA
2012-10-09 12:00:00,4.5,15.65,NA
